path,size,type,confidence,reason
public/assets/exercises/POSTERIOR/AVANCO.gif,159881,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/BANCO FLEXOR UNILATERAL.gif,183974,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/CONCHA COM FAIXA ELSTICA.gif,271542,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/DUMBBELL OVERHEAD WALKING LUNGE.gif,532627,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/DUMBBELL WALKING LUNGES.gif,505895,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/FLEXCO DE JOELHOS EM 4 APOIOS.gif,110786,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/FLEXCO DE JOELHOS EM PE.gif,78710,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/FLEXCO DE PERNA COM HALTERES.gif,93808,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/FLEXOR SENTADO.gif,135239,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/LUNGE COM SALTO.gif,155016,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/MESA FLEXORA UNILATERAL.gif,127638,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/MESA FLEXORA.gif,135959,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/SPLIT JUMP.gif,197888,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/STIFF COM HALTERES.gif,237652,asset,high,asset without textual reference
public/assets/exercises/POSTERIOR/STIFF.gif,163263,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AGACHAMENTO BLGARO 3X10.gif,319693,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AGACHAMENTO SISSY 226.gif,210747,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AGACHAMENTO SISSY LIVRE 604.gif,244235,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AGACHAMENTO SUM COM BARRA LIVRE 641.gif,234702,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AGACHAMENTO SUM HALTERES E STEP 215 - COPIA.gif,170346,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AIR SQUAT (CAPOEIRA) 165.gif,233180,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AJOELHAR COM AGACHAMENTO 512.gif,611973,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/ALONGAMENTO BORBOLETA (CAPOEIRA) 462.gif,263221,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/ALONGAMENTO DE ADUTORES DA COXA (CAPOEIRA) 444.gif,249307,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/ALONGAMENTO DE QUADRCEPS (CAPOEIRA) 202.gif,65546,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/ALONGAMENTO LATERAL ABERTA (CAPOEIRA) 205.gif,100217,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/ALONGAMENTO ROTACCO DAS PERNAS AO NVEL DOS JOELHOS (CAPOEIRA) 273.gif,73003,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/ALONGAMENTO ROTACCO DO PE 275.gif,99650,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/AVICO COM TRACCO ELSTICA 457.gif,190628,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/BANCO ABDUTOR 3X10.gif,144211,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/BANCO ADUTOR 026.gif,131928,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/BANCO EXTENSOR 027.gif,126907,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/BANCO EXTENSOR UNILATERAL 198.gif,191778,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/BANCO ISOMETRICO 230.gif,244903,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/DUMBBELL OVERHEAD SQUAT 295.gif,264413,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/EXTENSCO DE JOELHO DEITADO 405.gif,114036,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/EXTENSCO DE JOELHOS 053.gif,142586,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/FLEXCO ALTERNADA DE QUADRIL E JOELHOS EM PE 485.gif,229279,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/FLEXCO DE QUADRIL JOELHO ESTENDIDO (CAPOEIRA) 061.gif,79881,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/FLEXCO DE QUADRIL JOELHO FLETIDO (CAPOEIRA) 062.gif,89424,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/FLEXCO DE QUADRIL NO APOLETE 060.gif,139360,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/FLEXCO DO QUADRIL UNILATERAL COM FAIXA ELSTICA 492.gif,105792,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/HACK 074.gif,247082,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/JUMP CROSS COUNTRY 513.gif,198656,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/LEG PRESS 078.gif,147104,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/LEG PRESS ARTICULADO 624.gif,191270,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/LEG PRESS DEITADO 076.gif,165742,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/LEG PRESS INCLINADO 075.gif,119287,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/LEG PRESS UNILATERAL COM FAIXA ELSTICA 518.gif,139190,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/LEG PULL BACK BARREL 659.gif,187115,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/LEVANTAMENTO TERRA SUM 271.gif,285329,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/PASSADA LATERAL COM FAIXA ELSTICA 534.gif,205319,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/PISTOL SQUAT 213.gif,172458,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/SQUATS 209.gif,168306,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/SUBIDA NO BANCO 256.gif,235324,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/SUBIDA NO BANCO COM CANELEIRA 257.gif,230714,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/THRUSTER 350.gif,275612,asset,high,asset without textual reference
public/assets/exercises/QUADRICEPS/WALKING LUNGES PASSADA SEM PESO 353.gif,538261,asset,high,asset without textual reference
public/assets/exercises/STEEP/168.gif,135377,asset,high,asset without textual reference
public/assets/exercises/STEEP/189.gif,314726,asset,high,asset without textual reference
public/assets/exercises/STEEP/207.gif,126539,asset,high,asset without textual reference
public/assets/exercises/STEEP/217.gif,314754,asset,high,asset without textual reference
public/assets/exercises/STEEP/279.gif,262024,asset,high,asset without textual reference
public/assets/exercises/STEEP/280.gif,187094,asset,high,asset without textual reference
public/assets/exercises/STEEP/281.gif,295330,asset,high,asset without textual reference
public/assets/exercises/STEEP/282.gif,368706,asset,high,asset without textual reference
public/assets/exercises/STEEP/283.gif,333434,asset,high,asset without textual reference
public/assets/exercises/STEEP/284.gif,371038,asset,high,asset without textual reference
public/assets/exercises/STEEP/285.gif,173599,asset,high,asset without textual reference
public/assets/exercises/STEEP/286.gif,236173,asset,high,asset without textual reference
public/assets/exercises/STEEP/312.gif,141189,asset,high,asset without textual reference
public/assets/exercises/STEEP/313.gif,373646,asset,high,asset without textual reference
public/assets/exercises/STEEP/323.gif,296655,asset,high,asset without textual reference
public/assets/exercises/STEEP/328.gif,287444,asset,high,asset without textual reference
public/assets/exercises/STEEP/341.gif,171877,asset,high,asset without textual reference
public/assets/exercises/STEEP/365.gif,184569,asset,high,asset without textual reference
public/assets/exercises/STEEP/370.gif,142451,asset,high,asset without textual reference
public/assets/exercises/STEEP/371.gif,164144,asset,high,asset without textual reference
public/assets/exercises/STEEP/374.gif,169549,asset,high,asset without textual reference
public/assets/exercises/STEEP/406.gif,151840,asset,high,asset without textual reference
public/assets/exercises/STEEP/409.gif,92168,asset,high,asset without textual reference
public/assets/exercises/STEEP/410.gif,214655,asset,high,asset without textual reference
public/assets/exercises/STEEP/411.gif,179283,asset,high,asset without textual reference
public/assets/exercises/STEEP/412.gif,156612,asset,high,asset without textual reference
public/assets/exercises/STEEP/418.gif,137127,asset,high,asset without textual reference
public/assets/exercises/STEEP/419.gif,140944,asset,high,asset without textual reference
public/assets/exercises/STEEP/428.gif,162225,asset,high,asset without textual reference
public/assets/exercises/STEEP/429.gif,184020,asset,high,asset without textual reference
public/assets/exercises/STEEP/436.gif,173260,asset,high,asset without textual reference
public/assets/exercises/STEEP/453.gif,130524,asset,high,asset without textual reference
public/assets/exercises/STEEP/465.gif,96861,asset,high,asset without textual reference
public/assets/exercises/STEEP/467.gif,61934,asset,high,asset without textual reference
public/assets/exercises/STEEP/499.gif,182588,asset,high,asset without textual reference
public/assets/exercises/STEEP/500.gif,197740,asset,high,asset without textual reference
public/assets/exercises/STEEP/501.gif,194952,asset,high,asset without textual reference
public/assets/exercises/STEEP/521.gif,441481,asset,high,asset without textual reference
public/assets/exercises/STEEP/565.gif,181864,asset,high,asset without textual reference
public/assets/exercises/STEEP/567.gif,91113,asset,high,asset without textual reference
public/assets/exercises/STEEP/573.gif,159792,asset,high,asset without textual reference
public/assets/exercises/STEEP/597.gif,181768,asset,high,asset without textual reference
public/assets/exercises/STEEP/603.gif,157186,asset,high,asset without textual reference
public/assets/exercises/STEEP/604.gif,244235,asset,high,asset without textual reference
public/assets/exercises/STEEP/605.gif,288530,asset,high,asset without textual reference
public/assets/exercises/STEEP/632.gif,171118,asset,high,asset without textual reference
public/assets/exercises/TRAPEZIO/ENCOLHIMENTO COM BARRA.gif,141127,asset,high,asset without textual reference
public/assets/exercises/TRAPEZIO/ENCOLHIMENTO COM HALTER.gif,107156,asset,high,asset without textual reference
public/assets/exercises/TRAPEZIO/ENCOLHIMENTO NA POLIA.gif,102900,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/ALONGAMENTO DO TRCEPS 268.gif,238789,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/COICE SIMULTNEO 143.gif,95453,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/EXTENSCO DE TRCEPS EM BANCO DECLINADO 376.gif,133555,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/EXTENSCO DE TRCEPS EM BANCO INCLINADO 377.gif,149981,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/FLEXCO DE BRACOS NA BARRA PARALELA 031.gif,141912,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/FLEXCO DE BRACOS NA BARRA PARALELA OLMPICA 030.gif,160316,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/FRENCH PRESS TRCEPS 596.gif,215595,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/SUPINO FECHADO 349.gif,193236,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TATE PRESS 398.gif,171467,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS BANCO 110.gif,183172,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS COICE NA POLIA 399.gif,113388,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS CORDA NO CROSS OVER 126.gif,109736,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS CROSS OVER 111.gif,79926,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS CROSS OVER UNILATERAL 112.gif,104198,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS EXTENSCO COM FAIXA ELSTICA 595.gif,64454,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS FRANCS 113.gif,66859,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS FRANCS BARRA LIVRE 208.gif,92834,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS FRANCS CROSS OVER 114.gif,120511,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS FRANCS UNILATERAL 115.gif,48731,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS INVERSO NA POLIA 259.gif,117670,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS KICKBACK 116.gif,58219,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS PARALELO NO APARELHO 117.gif,94826,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS PEITO COM BARRA 118.gif,118720,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS PEITO NA BARRA GUIADA 119.gif,103322,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS TESTA 121.gif,148661,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS TESTA COM HALTERES 352.gif,103720,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS TESTA COM UM HALTERES 664.gif,100133,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS TESTA CROSS OVER 122.gif,119237,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS TESTA NA POLIA BAIXA 581.gif,102756,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/TRCEPS TESTA UNILATERAL COM HALTERES 647.gif,56492,asset,high,asset without textual reference
public/assets/exercises/TRICEPS/UNILATERAL SHOULDER PRESS WITH INCLINATION 548.gif,223185,asset,high,asset without textual reference
public/assets/js/fusion-matricula-integracao.js,854,text,medium,frontend asset not referenced by HTML/CSS/JS
public/assets/js/fusion-mobile-first.js,2901,text,medium,frontend asset not referenced by HTML/CSS/JS
public/assets/js/fusion-responsive-global.js,2107,text,medium,frontend asset not referenced by HTML/CSS/JS
public/assets/pwa/fusion-mobile-pwa.css,5388,text,medium,frontend asset not referenced by HTML/CSS/JS
public/assets/pwa/fusion-pwa.js,2529,text,medium,frontend asset not referenced by HTML/CSS/JS
public/assets/pwa/icons/fusion-aluno-192.png,2226,asset,high,asset without textual reference
public/assets/pwa/icons/fusion-aluno-512.png,6738,asset,high,asset without textual reference
public/assets/pwa/icons/fusion-biblioteca-192.png,1907,asset,high,asset without textual reference
public/assets/pwa/icons/fusion-biblioteca-512.png,5684,asset,high,asset without textual reference
public/assets/pwa/icons/fusion-icon-192.png,954,asset,high,asset without textual reference
public/assets/pwa/icons/fusion-icon-512.png,2881,asset,high,asset without textual reference
public/assets/pwa/icons/fusion-professor-192.png,1484,asset,high,asset without textual reference
